bound_size,question_id,equivalent,error,time_cost,generated_sql,gold_sql
1,80,ERROR,ValueError: Index 80 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH JAN AS ( SELECT C.COUNTRY_CODE_2, CC.COUNTRY_NAME, DATE(C.INSERT_DATE) AS D, C.CAPITAL FROM CITIES C JOIN CITIES_COUNTRIES CC ON CC.COUNTRY_CODE_2 = C.COUNTRY_CODE_2 WHERE C.INSERT_DATE >= '2022-01-01' AND C.INSERT_DATE < '2022-02-01' ), COUNTRY_9 AS ( SELECT COUNTRY_CODE_2, COUNTRY_NAME, COUNT(DISTINCT D) AS DAYS_WITH_DATA FROM JAN GROUP BY COUNTRY_CODE_2, COUNTRY_NAME HAVING DAYS_WITH_DATA = 9 ), DISTINCT_DAYS AS ( SELECT DISTINCT J.COUNTRY_CODE_2, J.COUNTRY_NAME, J.D FROM JAN J JOIN COUNTRY_9 C9 ON C9.COUNTRY_CODE_2 = J.COUNTRY_CODE_2 ), ORDERED AS ( SELECT DD.COUNTRY_CODE_2, DD.COUNTRY_NAME, DD.D, ROW_NUMBER() OVER (PARTITION BY DD.COUNTRY_CODE_2 ORDER BY DD.D) AS RN, CAST(CAST(STRFTIME('%S', DD.D) AS INTEGER) / 86400 AS INTEGER) AS ORD_DAY FROM DISTINCT_DAYS DD ), ISLANDS AS ( SELECT COUNTRY_CODE_2, COUNTRY_NAME, D, (ORD_DAY - RN) AS GRP FROM ORDERED ), ISLANDS_AGG AS ( SELECT COUNTRY_CODE_2, COUNTRY_NAME, MIN(D) AS PERIOD_START, MAX(D) AS PERIOD_END, COUNT(*) AS PERIOD_DAYS FROM ISLANDS GROUP BY COUNTRY_CODE_2, COUNTRY_NAME, GRP ), LONGEST_PERIOD AS ( SELECT * FROM ( SELECT IA.*, ROW_NUMBER() OVER (PARTITION BY IA.COUNTRY_CODE_2 ORDER BY IA.PERIOD_DAYS DESC, IA.PERIOD_START ASC) AS RN FROM ISLANDS_AGG IA ) WHERE RN = 1 ) SELECT LP.COUNTRY_NAME, LP.PERIOD_START AS LONGEST_PERIOD_START, LP.PERIOD_END AS LONGEST_PERIOD_END, 1.0 * SUM(CASE WHEN J.CAPITAL = 1 THEN 1 ELSE 0 END) / COUNT(*) AS CAPITAL_CITY_ENTRY_PROPORTION FROM LONGEST_PERIOD LP JOIN JAN J ON J.COUNTRY_CODE_2 = LP.COUNTRY_CODE_2 AND J.D BETWEEN LP.PERIOD_START AND LP.PERIOD_END GROUP BY LP.COUNTRY_NAME, LP.PERIOD_START, LP.PERIOD_END;"
1,81,ERROR,ValueError: Index 81 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH JOINED AS ( SELECT CAST(STRFTIME('%Y', W.WHSLE_DATE) AS INTEGER) AS YEAR, C.CATEGORY_NAME, W.WHSLE_PX_RMB_KG AS WHSLE_PRICE, T.QTY_SOLDKG AS QTY_SOLD, T.UNIT_SELLING_PX_RMBKG AS SELL_PRICE, COALESCE(L.LOSS_RATE, 0.0) AS LOSS_RATE_PCT FROM VEG_WHSLE_DF AS W JOIN VEG_TXN_DF AS T ON T.ITEM_CODE = W.ITEM_CODE AND T.TXN_DATE = W.WHSLE_DATE AND T.SALERETURN = 'SALE' JOIN VEG_CAT AS C ON C.ITEM_CODE = W.ITEM_CODE LEFT JOIN VEG_LOSS_RATE_DF AS L ON L.ITEM_CODE = W.ITEM_CODE WHERE CAST(STRFTIME('%Y', W.WHSLE_DATE) AS INTEGER) BETWEEN 2020 AND 2023 ) SELECT YEAR, CATEGORY_NAME, ROUND(SUM(WHSLE_PRICE * QTY_SOLD) / NULLIF(SUM(QTY_SOLD), 0), 2) AS AVG_WHOLESALE_PRICE, ROUND(MAX(WHSLE_PRICE), 2) AS MAX_WHOLESALE_PRICE, ROUND(MIN(WHSLE_PRICE), 2) AS MIN_WHOLESALE_PRICE, ROUND(MAX(WHSLE_PRICE) - MIN(WHSLE_PRICE), 2) AS WHOLESALE_PRICE_DIFFERENCE, ROUND(SUM(WHSLE_PRICE * QTY_SOLD), 2) AS TOTAL_WHOLESALE_PRICE, ROUND(SUM(SELL_PRICE * QTY_SOLD), 2) AS TOTAL_SELLING_PRICE, ROUND(SUM(LOSS_RATE_PCT * QTY_SOLD) / NULLIF(SUM(QTY_SOLD), 0), 2) AS AVERAGE_LOSS_RATE, ROUND(SUM(WHSLE_PRICE * QTY_SOLD * LOSS_RATE_PCT / 100.0), 2) AS TOTAL_LOSS, ROUND( SUM(SELL_PRICE * QTY_SOLD) - SUM(WHSLE_PRICE * QTY_SOLD) - SUM(WHSLE_PRICE * QTY_SOLD * LOSS_RATE_PCT / 100.0), 2 ) AS PROFIT FROM JOINED GROUP BY YEAR, CATEGORY_NAME ORDER BY YEAR, CATEGORY_NAME;"
1,82,ERROR,ValueError: Index 82 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH ANNUALTOTALS AS ( SELECT STRFTIME('%Y', COLLISION_DATE) AS YEAR, COUNT(CASE_ID) AS ANNUALTOTAL FROM COLLISIONS GROUP BY YEAR ), CATEGORYTOTALS AS ( SELECT STRFTIME('%Y', COLLISION_DATE) AS YEAR, PCF_VIOLATION_CATEGORY AS CATEGORY, COUNT(CASE_ID) AS SUBTOTAL FROM COLLISIONS GROUP BY YEAR, CATEGORY ), CATEGORYPERCENTAGES AS ( SELECT CT.YEAR, CT.CATEGORY, ROUND((CT.SUBTOTAL * 100.0) / AT.ANNUALTOTAL, 1) AS PERCENTAGEOFANNUALROADINCIDENTS FROM CATEGORYTOTALS CT JOIN ANNUALTOTALS AT ON CT.YEAR = AT.YEAR ), RANKEDCATEGORIES AS ( SELECT YEAR, CATEGORY, PERCENTAGEOFANNUALROADINCIDENTS, ROW_NUMBER() OVER (PARTITION BY YEAR ORDER BY PERCENTAGEOFANNUALROADINCIDENTS DESC) AS RANK FROM CATEGORYPERCENTAGES ), TOPTWOCATEGORIES AS ( SELECT YEAR, GROUP_CONCAT(CATEGORY, ', ') AS TOPCATEGORIES FROM RANKEDCATEGORIES WHERE RANK <= 2 GROUP BY YEAR ), UNIQUEYEAR AS ( SELECT YEAR FROM TOPTWOCATEGORIES GROUP BY TOPCATEGORIES HAVING COUNT(YEAR) = 1 ), RESULTS AS ( SELECT RC.YEAR, RC.CATEGORY, RC.PERCENTAGEOFANNUALROADINCIDENTS FROM UNIQUEYEAR U JOIN RANKEDCATEGORIES RC ON U.YEAR = RC.YEAR WHERE RC.RANK <= 2 ) SELECT DISTINCT YEAR FROM RESULTS"
1,83,ERROR,ValueError: Index 83 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH DELIVERED AS ( SELECT CAST(STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) AS INTEGER) AS YR, CAST(STRFTIME('%M', ORDER_DELIVERED_CUSTOMER_DATE) AS INTEGER) AS MON FROM OLIST_ORDERS WHERE ORDER_STATUS = 'DELIVERED' AND ORDER_DELIVERED_CUSTOMER_DATE IS NOT NULL AND CAST(STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) AS INTEGER) IN (2016, 2017, 2018) ), MONTHS(M) AS ( SELECT 1 UNION ALL SELECT 2 UNION ALL SELECT 3 UNION ALL SELECT 4 UNION ALL SELECT 5 UNION ALL SELECT 6 UNION ALL SELECT 7 UNION ALL SELECT 8 UNION ALL SELECT 9 UNION ALL SELECT 10 UNION ALL SELECT 11 UNION ALL SELECT 12 ) SELECT M AS MONTH, SUM(CASE WHEN YR = 2016 THEN 1 ELSE 0 END) AS 2016, SUM(CASE WHEN YR = 2017 THEN 1 ELSE 0 END) AS 2017, SUM(CASE WHEN YR = 2018 THEN 1 ELSE 0 END) AS 2018 FROM MONTHS LEFT JOIN DELIVERED D ON D.MON = MONTHS.M GROUP BY M ORDER BY M;"
1,84,ERROR,ValueError: Index 84 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH AIRPORTS_NORM AS ( SELECT AIRPORT_CODE, JSON_EXTRACT(CITY, '$.EN') AS CITY_EN, REPLACE(REPLACE(COORDINATES, '(', ''), ')', '') AS COORD_STR FROM AIRPORTS_DATA ), AIRPORTS AS ( SELECT AIRPORT_CODE, CITY_EN, CAST(TRIM(SUBSTR(COORD_STR, 1, INSTR(COORD_STR, ',') - 1)) AS REAL) AS LON, CAST(TRIM(SUBSTR(COORD_STR, INSTR(COORD_STR, ',') + 1)) AS REAL) AS LAT FROM AIRPORTS_NORM ), FLIGHT_CITY_COORDS AS ( SELECT F.FLIGHT_ID, AF.CITY_EN AS CITY_FROM, AT.CITY_EN AS CITY_TO, AF.LAT AS LAT1, AF.LON AS LON1, AT.LAT AS LAT2, AT.LON AS LON2 FROM FLIGHTS F JOIN AIRPORTS AF ON AF.AIRPORT_CODE = F.DEPARTURE_AIRPORT JOIN AIRPORTS AT ON AT.AIRPORT_CODE = F.ARRIVAL_AIRPORT ), FLIGHT_DISTANCES AS ( SELECT FLIGHT_ID, CASE WHEN CITY_FROM <= CITY_TO THEN CITY_FROM ELSE CITY_TO END AS CITY1, CASE WHEN CITY_FROM <= CITY_TO THEN CITY_TO ELSE CITY_FROM END AS CITY2, 2.0 * 6371.0 * ASIN( MIN( 1.0, SQRT( SIN(((LAT2 - LAT1) * 0.017453292519943295) / 2.0) * SIN(((LAT2 - LAT1) * 0.017453292519943295) / 2.0) + COS(LAT1 * 0.017453292519943295) * COS(LAT2 * 0.017453292519943295) * SIN(((LON2 - LON1) * 0.017453292519943295) / 2.0) * SIN(((LON2 - LON1) * 0.017453292519943295) / 2.0) ) ) ) AS DISTANCE_KM FROM FLIGHT_CITY_COORDS ), PAIR_AVG AS ( SELECT CITY1, CITY2, AVG(DISTANCE_KM) AS AVG_DIST FROM FLIGHT_DISTANCES GROUP BY CITY1, CITY2 ), BINS AS ( SELECT 0.0 AS BMIN, 1000.0 AS BMAX, '0-1000' AS LABEL UNION ALL SELECT 1000.0, 2000.0, '1000-2000' UNION ALL SELECT 2000.0, 3000.0, '2000-3000' UNION ALL SELECT 3000.0, 4000.0, '3000-4000' UNION ALL SELECT 4000.0, 5000.0, '4000-5000' UNION ALL SELECT 5000.0, 6000.0, '5000-6000' UNION ALL SELECT 6000.0, NULL, '6000+' ), COUNTS AS ( SELECT B.LABEL, COUNT(PA.AVG_DIST) AS PAIR_COUNT FROM BINS B LEFT JOIN PAIR_AVG PA ON PA.AVG_DIST >= B.BMIN AND (B.BMAX IS NULL OR PA.AVG_DIST < B.BMAX) GROUP BY B.LABEL ) SELECT MIN(PAIR_COUNT) AS FEWEST_PAIRS FROM COUNTS;"
1,85,ERROR,ValueError: Index 85 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH BALL_RUNS AS ( SELECT B.MATCH_ID, B.INNINGS_NO, B.OVER_ID, B.BOWLER, COALESCE(BS.RUNS_SCORED, 0) + COALESCE(ER.EXTRA_RUNS, 0) AS RUNS FROM BALL_BY_BALL B LEFT JOIN BATSMAN_SCORED BS ON BS.MATCH_ID = B.MATCH_ID AND BS.INNINGS_NO = B.INNINGS_NO AND BS.OVER_ID = B.OVER_ID AND BS.BALL_ID = B.BALL_ID LEFT JOIN EXTRA_RUNS ER ON ER.MATCH_ID = B.MATCH_ID AND ER.INNINGS_NO = B.INNINGS_NO AND ER.OVER_ID = B.OVER_ID AND ER.BALL_ID = B.BALL_ID ), OVER_RUNS AS ( SELECT MATCH_ID, INNINGS_NO, OVER_ID, BOWLER, SUM(RUNS) AS RUNS_IN_OVER FROM BALL_RUNS GROUP BY MATCH_ID, INNINGS_NO, OVER_ID, BOWLER ), MAX_PER_BOWLER AS ( SELECT BOWLER, MAX(RUNS_IN_OVER) AS MAX_RUNS_IN_OVER FROM OVER_RUNS GROUP BY BOWLER ), PICK_MATCH AS ( SELECT O.BOWLER, MIN(O.MATCH_ID) AS MATCH_ID FROM OVER_RUNS O JOIN MAX_PER_BOWLER M ON M.BOWLER = O.BOWLER AND M.MAX_RUNS_IN_OVER = O.RUNS_IN_OVER GROUP BY O.BOWLER ) SELECT P.PLAYER_NAME, PM.MATCH_ID FROM PICK_MATCH PM JOIN PLAYER P ON P.PLAYER_ID = PM.BOWLER JOIN MAX_PER_BOWLER M ON M.BOWLER = PM.BOWLER ORDER BY M.MAX_RUNS_IN_OVER DESC, P.PLAYER_NAME ASC, PM.MATCH_ID ASC LIMIT 3;"
1,86,ERROR,ValueError: Index 86 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH MATCHDETAILS AS ( SELECT B.NAME AS TITLES, M.DURATION AS MATCH_DURATION, W1.NAME || ' VS ' || W2.NAME AS MATCHES, M.WIN_TYPE AS WIN_TYPE, L.NAME AS LOCATION, E.NAME AS EVENT, ROW_NUMBER() OVER (PARTITION BY B.NAME ORDER BY M.DURATION ASC) AS RANK FROM BELTS B INNER JOIN MATCHES M ON M.TITLE_ID = B.ID INNER JOIN WRESTLERS W1 ON W1.ID = M.WINNER_ID INNER JOIN WRESTLERS W2 ON W2.ID = M.LOSER_ID INNER JOIN CARDS C ON C.ID = M.CARD_ID INNER JOIN LOCATIONS L ON L.ID = C.LOCATION_ID INNER JOIN EVENTS E ON E.ID = C.EVENT_ID INNER JOIN PROMOTIONS P ON P.ID = C.PROMOTION_ID WHERE P.NAME = 'NXT' AND M.DURATION <> '' AND B.NAME <> '' AND B.NAME NOT IN ( SELECT NAME FROM BELTS WHERE NAME LIKE '%TITLE CHANGE%' ) ), RANK1 AS ( SELECT TITLES, MATCH_DURATION, MATCHES, WIN_TYPE, LOCATION, EVENT FROM MATCHDETAILS WHERE RANK = 1 ) SELECT SUBSTR(MATCHES, 1, INSTR(MATCHES, ' VS ') - 1) AS WRESTLER1, SUBSTR(MATCHES, INSTR(MATCHES, ' VS ') + 4) AS WRESTLER2 FROM RANK1 ORDER BY MATCH_DURATION LIMIT 1"
1,87,ERROR,ValueError: Index 87 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH PER_BALL AS ( SELECT B.STRIKER AS PLAYER_ID, B.MATCH_ID, S.RUNS_SCORED FROM BALL_BY_BALL B JOIN BATSMAN_SCORED S ON S.MATCH_ID = B.MATCH_ID AND S.OVER_ID = B.OVER_ID AND S.BALL_ID = B.BALL_ID AND S.INNINGS_NO = B.INNINGS_NO ), RUNS_PER_MATCH AS ( SELECT PLAYER_ID, MATCH_ID, SUM(RUNS_SCORED) AS RUNS_IN_MATCH FROM PER_BALL GROUP BY PLAYER_ID, MATCH_ID ), QUAL_PLAYERS AS ( SELECT DISTINCT PLAYER_ID FROM RUNS_PER_MATCH WHERE RUNS_IN_MATCH > 50 ), TOTAL_RUNS_PER_PLAYER AS ( SELECT PLAYER_ID, SUM(RUNS_SCORED) AS TOTAL_RUNS FROM PER_BALL GROUP BY PLAYER_ID ) SELECT AVG(TOTAL_RUNS) AS AVERAGE_TOTAL_SCORE FROM TOTAL_RUNS_PER_PLAYER WHERE PLAYER_ID IN (SELECT PLAYER_ID FROM QUAL_PLAYERS);"
1,88,ERROR,NotSupportedError: Not supported feature: OVER,,"WITH COUNTRYSALES AS ( SELECT C.COUNTRY, SUM(I.TOTAL) AS TOTALSALES FROM INVOICES I JOIN CUSTOMERS C ON I.CUSTOMERID = C.CUSTOMERID GROUP BY C.COUNTRY HAVING COUNT(DISTINCT C.CUSTOMERID) > 4 ), RANKEDSALES AS ( SELECT TOTALSALES, ROW_NUMBER() OVER (ORDER BY TOTALSALES) AS ROWASC, ROW_NUMBER() OVER (ORDER BY TOTALSALES DESC) AS ROWDESC, COUNT(*) OVER () AS TOTALCOUNT FROM COUNTRYSALES ) SELECT AVG(TOTALSALES) AS MEDIANSALES FROM RANKEDSALES WHERE ROWASC IN (FLOOR((TOTALCOUNT + 1) / 2.0), FLOOR((TOTALCOUNT + 2) / 2.0));","WITH ELIGIBLE_COUNTRIES AS ( SELECT COUNTRY FROM CUSTOMERS GROUP BY COUNTRY HAVING COUNT(*) > 4 ), COUNTRY_TOTALS AS ( SELECT I.BILLINGCOUNTRY AS COUNTRY, SUM(I.TOTAL) AS TOTAL_SALES FROM INVOICES I GROUP BY I.BILLINGCOUNTRY ), VALS AS ( SELECT CT.TOTAL_SALES FROM COUNTRY_TOTALS CT JOIN ELIGIBLE_COUNTRIES EC ON EC.COUNTRY = CT.COUNTRY ) SELECT AVG(TOTAL_SALES) AS MEDIAN_TOTAL_SALES FROM ( SELECT TOTAL_SALES FROM VALS ORDER BY TOTAL_SALES LIMIT 2 - (SELECT COUNT(*) FROM VALS) % 2 OFFSET (SELECT (COUNT(*) - 1) / 2 FROM VALS) );"
1,89,ERROR,NotSupportedError: Not supported feature: OVER,,"WITH FIRSTRENTAL AS ( SELECT R.CUSTOMER_ID, R.RENTAL_ID, R.RENTAL_DATE, F.RATING, ROW_NUMBER() OVER (PARTITION BY R.CUSTOMER_ID ORDER BY R.RENTAL_DATE) AS RENTAL_ORDER FROM RENTAL R INNER JOIN INVENTORY I ON R.INVENTORY_ID = I.INVENTORY_ID INNER JOIN FILM F ON I.FILM_ID = F.FILM_ID ), TOTALSPEND AS ( SELECT P.CUSTOMER_ID, SUM(P.AMOUNT) AS TOTAL_SPEND FROM PAYMENT P GROUP BY P.CUSTOMER_ID ), SUBSEQUENTRENTALS AS ( SELECT R.CUSTOMER_ID, COUNT(R.RENTAL_ID) - 1 AS SUBSEQUENT_RENTALS FROM RENTAL R GROUP BY R.CUSTOMER_ID ) SELECT FR.RATING, AVG(TS.TOTAL_SPEND) AS AVG_TOTAL_SPEND, AVG(SR.SUBSEQUENT_RENTALS) AS AVG_SUBSEQUENT_RENTALS FROM FIRSTRENTAL FR INNER JOIN TOTALSPEND TS ON FR.CUSTOMER_ID = TS.CUSTOMER_ID INNER JOIN SUBSEQUENTRENTALS SR ON FR.CUSTOMER_ID = SR.CUSTOMER_ID WHERE FR.RENTAL_ORDER = 1 GROUP BY FR.RATING ORDER BY FR.RATING;","WITH FIRST_RENTALS AS ( SELECT R.CUSTOMER_ID, R.RENTAL_ID, R.RENTAL_DATE, F.RATING, ROW_NUMBER() OVER ( PARTITION BY R.CUSTOMER_ID ORDER BY R.RENTAL_DATE ASC, R.RENTAL_ID ASC ) AS RN FROM RENTAL R JOIN INVENTORY I ON I.INVENTORY_ID = R.INVENTORY_ID JOIN FILM F ON F.FILM_ID = I.FILM_ID ), FIRST_PER_CUSTOMER AS ( SELECT CUSTOMER_ID, RENTAL_ID, RENTAL_DATE, RATING FROM FIRST_RENTALS WHERE RN = 1 ), PAYMENTS_BY_CUSTOMER AS ( SELECT P.CUSTOMER_ID, SUM(P.AMOUNT) AS TOTAL_SPEND FROM PAYMENT P GROUP BY P.CUSTOMER_ID ), SUBSEQUENT_RENTALS_BY_CUSTOMER AS ( SELECT R.CUSTOMER_ID, COUNT(*) AS SUBSEQUENT_CNT FROM RENTAL R JOIN FIRST_PER_CUSTOMER FR ON FR.CUSTOMER_ID = R.CUSTOMER_ID WHERE R.RENTAL_DATE > FR.RENTAL_DATE OR (R.RENTAL_DATE = FR.RENTAL_DATE AND R.RENTAL_ID > FR.RENTAL_ID) GROUP BY R.CUSTOMER_ID ) SELECT FR.RATING, AVG(COALESCE(PBC.TOTAL_SPEND, 0)) AS AVG_TOTAL_SPEND, AVG(COALESCE(SRC.SUBSEQUENT_CNT, 0)) AS AVG_SUBSEQUENT_RENTALS FROM FIRST_PER_CUSTOMER FR LEFT JOIN PAYMENTS_BY_CUSTOMER PBC ON PBC.CUSTOMER_ID = FR.CUSTOMER_ID LEFT JOIN SUBSEQUENT_RENTALS_BY_CUSTOMER SRC ON SRC.CUSTOMER_ID = FR.CUSTOMER_ID GROUP BY FR.RATING;"
1,90,True,,0.40526700000000004,"SELECT MS.STYLENAME, COUNT(CASE WHEN MP.PREFERENCESEQ = 1 THEN 1 END) AS FIRSTPREFERENCECOUNT, COUNT(CASE WHEN MP.PREFERENCESEQ = 2 THEN 1 END) AS SECONDPREFERENCECOUNT, COUNT(CASE WHEN MP.PREFERENCESEQ = 3 THEN 1 END) AS THIRDPREFERENCECOUNT FROM MUSICAL_STYLES MS INNER JOIN MUSICAL_PREFERENCES MP ON MS.STYLEID = MP.STYLEID WHERE MP.PREFERENCESEQ IN (1, 2, 3) GROUP BY MS.STYLENAME;","SELECT MUSICAL_STYLES.STYLENAME, COUNT(RANKEDPREFERENCES.FIRSTSTYLE) AS FIRSTPREFERENCE, COUNT(RANKEDPREFERENCES.SECONDSTYLE) AS SECONDPREFERENCE, COUNT(RANKEDPREFERENCES.THIRDSTYLE) AS THIRDPREFERENCE FROM MUSICAL_STYLES, (SELECT (CASE WHEN MUSICAL_PREFERENCES.PREFERENCESEQ = 1 THEN MUSICAL_PREFERENCES.STYLEID ELSE NULL END) AS FIRSTSTYLE, (CASE WHEN MUSICAL_PREFERENCES.PREFERENCESEQ = 2 THEN MUSICAL_PREFERENCES.STYLEID ELSE NULL END) AS SECONDSTYLE, (CASE WHEN MUSICAL_PREFERENCES.PREFERENCESEQ = 3 THEN MUSICAL_PREFERENCES.STYLEID ELSE NULL END) AS THIRDSTYLE FROM MUSICAL_PREFERENCES) AS RANKEDPREFERENCES WHERE MUSICAL_STYLES.STYLEID = RANKEDPREFERENCES.FIRSTSTYLE OR MUSICAL_STYLES.STYLEID = RANKEDPREFERENCES.SECONDSTYLE OR MUSICAL_STYLES.STYLEID = RANKEDPREFERENCES.THIRDSTYLE GROUP BY STYLEID, STYLENAME HAVING COUNT(FIRSTSTYLE) > 0 OR COUNT(SECONDSTYLE) > 0 OR COUNT(THIRDSTYLE) > 0 ORDER BY FIRSTPREFERENCE DESC, SECONDPREFERENCE DESC, THIRDPREFERENCE DESC, STYLEID;"
1,91,ERROR,ValueError: Index 91 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH SRK AS ( SELECT DISTINCT TRIM(PID) AS PID FROM PERSON WHERE REPLACE(LOWER(TRIM(NAME)),' ','') LIKE '%SHAHRUKHKHAN%' ), CO1 AS ( SELECT DISTINCT TRIM(MC2.PID) AS PID FROM M_CAST MC1 JOIN SRK S ON TRIM(MC1.PID) = S.PID JOIN M_CAST MC2 ON MC2.MID = MC1.MID WHERE TRIM(MC2.PID) <> S.PID ), CO2 AS ( SELECT DISTINCT TRIM(MC3.PID) AS PID FROM M_CAST MC1 JOIN CO1 C1 ON TRIM(MC1.PID) = C1.PID JOIN M_CAST MC3 ON MC3.MID = MC1.MID WHERE TRIM(MC3.PID) <> C1.PID ) SELECT COUNT(DISTINCT C2.PID) FROM CO2 C2 LEFT JOIN CO1 ON CO1.PID = C2.PID LEFT JOIN SRK ON SRK.PID = C2.PID WHERE CO1.PID IS NULL AND SRK.PID IS NULL;"
1,92,ERROR,ValueError: Index 92 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH FINAL_RACES AS ( SELECT R.YEAR, R.RACE_ID FROM RACES R JOIN ( SELECT YEAR, MAX(ROUND) AS MAX_ROUND FROM RACES WHERE YEAR >= 2000 GROUP BY YEAR ) MR ON MR.YEAR = R.YEAR AND MR.MAX_ROUND = R.ROUND ), MIN_DRIVERS AS ( SELECT FR.YEAR, DS.DRIVER_ID FROM FINAL_RACES FR JOIN DRIVER_STANDINGS DS ON DS.RACE_ID = FR.RACE_ID WHERE DS.POINTS = ( SELECT MIN(DS2.POINTS) FROM DRIVER_STANDINGS DS2 WHERE DS2.RACE_ID = FR.RACE_ID ) ), CONSTRUCTOR_SEASONS AS ( SELECT DISTINCT RE.CONSTRUCTOR_ID, R.YEAR FROM MIN_DRIVERS MD JOIN RESULTS RE ON RE.DRIVER_ID = MD.DRIVER_ID JOIN RACES R ON R.RACE_ID = RE.RACE_ID WHERE R.YEAR = MD.YEAR ) SELECT C.NAME FROM CONSTRUCTOR_SEASONS CS JOIN CONSTRUCTORS C ON C.CONSTRUCTOR_ID = CS.CONSTRUCTOR_ID GROUP BY C.CONSTRUCTOR_ID, C.NAME ORDER BY COUNT(*) DESC, C.NAME LIMIT 5;"
1,93,ERROR,ValueError: Index 93 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH POS_CHANGES AS ( SELECT CURR.RACE_ID, CURR.DRIVER_ID, CASE WHEN PREV.POSITION > CURR.POSITION THEN PREV.POSITION - CURR.POSITION ELSE 0 END AS OVERTAKES_PERFORMED, CASE WHEN PREV.POSITION < CURR.POSITION THEN CURR.POSITION - PREV.POSITION ELSE 0 END AS TIMES_OVERTAKEN FROM LAP_POSITIONS AS CURR JOIN LAP_POSITIONS AS PREV ON PREV.RACE_ID = CURR.RACE_ID AND PREV.DRIVER_ID = CURR.DRIVER_ID AND PREV.LAP = CURR.LAP - 1 AND PREV.LAP_TYPE IN ('RACE', 'STARTING POSITION - GRID DROP') WHERE CURR.LAP_TYPE = 'RACE' ), AGG AS ( SELECT DRIVER_ID, SUM(OVERTAKES_PERFORMED) AS OVERTAKES_PERFORMED, SUM(TIMES_OVERTAKEN) AS TIMES_OVERTAKEN FROM POS_CHANGES GROUP BY DRIVER_ID ) SELECT DE.FULL_NAME FROM AGG JOIN DRIVERS_EXT AS DE ON DE.DRIVER_ID = AGG.DRIVER_ID WHERE AGG.TIMES_OVERTAKEN > AGG.OVERTAKES_PERFORMED;"
1,94,True,,0.783212,"WITH AVG_SALARY AS ( SELECT FACRANK, AVG(FACSALARY) AS AVG_FAC_SALARY FROM UNIVERSITY_FACULTY GROUP BY FACRANK ) SELECT U.FACRANK, U.FACFIRSTNAME, U.FACLASTNAME, U.FACSALARY FROM UNIVERSITY_FACULTY U JOIN AVG_SALARY AVG ON U.FACRANK = AVG.FACRANK WHERE ABS(U.FACSALARY - AVG.AVG_FAC_SALARY) = ( SELECT MIN(ABS(U2.FACSALARY - AVG2.AVG_FAC_SALARY)) FROM UNIVERSITY_FACULTY U2 JOIN AVG_SALARY AVG2 ON U2.FACRANK = AVG2.FACRANK WHERE U2.FACRANK = U.FACRANK );","WITH AVGSALARIES AS ( SELECT FACRANK AS FACRANK, AVG(FACSALARY) AS AVSALARY FROM UNIVERSITY_FACULTY GROUP BY FACRANK ), SALARYDIFFERENCES AS ( SELECT UNIVERSITY_FACULTY.FACRANK AS FACRANK, UNIVERSITY_FACULTY.FACFIRSTNAME AS FACFIRSTNAME, UNIVERSITY_FACULTY.FACLASTNAME AS FACLASTNAME, UNIVERSITY_FACULTY.FACSALARY AS SALARY, ABS(UNIVERSITY_FACULTY.FACSALARY - AVGSALARIES.AVSALARY) AS DIFF FROM UNIVERSITY_FACULTY JOIN AVGSALARIES ON UNIVERSITY_FACULTY.FACRANK = AVGSALARIES.FACRANK ), MINDIFFERENCES AS ( SELECT FACRANK, MIN(DIFF) AS MINDIFF FROM SALARYDIFFERENCES GROUP BY FACRANK ) SELECT S.FACRANK, S.FACFIRSTNAME, S.FACLASTNAME, S.SALARY FROM SALARYDIFFERENCES S JOIN MINDIFFERENCES M ON S.FACRANK = M.FACRANK AND S.DIFF = M.MINDIFF;"
